ts_code,official_name,title,std_title,category,city,salary,salary_k,degree,degree_level,experience,exp_level,low_barrier,senior_barrier,n_ai,has_ai,ai_skills,n_digital,has_digital,hard_skills_digital,n_human,has_human,soft_skills_human,n_repeat,has_repeat,repeat_hits,n_creative,has_creative,creative_hits,n_rule,has_rule,rule_hits
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,唐山,5-8K,6.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|客户关系|服务意识|责任心,1,1,定期,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,邯郸,6-7K,6.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,3,1,表达|培训|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邢台,5-10K,7.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,4,1,沟通|人际|拓展|责任心,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邢台,3-8K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|协调|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,唐山,5-6K,5.5,大专,2,1年以内,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,保定,3-4K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券财富顾问,财富经理,财富管理与投资顾问,邯郸,6-8K,7.0,本科,3,1-3年,2.0,0,0,0,0,,0,0,,3,1,表达|培训|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邯郸,2-6K,4.0,本科,3,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,1,1,日常,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券财富顾问,财富经理,财富管理与投资顾问,廊坊,4-5K,4.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|表达|客户关系|服务意识,1,1,定期,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券理财经理,证券理财经理,财富管理与投资顾问,唐山,2-6K,4.0,大专,2,1-3年,2.0,1,0,0,0,,0,0,,2,1,沟通|协调,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,邯郸,6-11K,8.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,3,1,沟通|责任心|抗压,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,财经讲师,财经讲师,其他运营支持,武汉,12-24K,18.0,本科,3,经验不限,1.0,1,0,0,0,,0,0,,4,1,沟通|表达|领导|责任心,1,1,定期,1,1,研究,1,1,标准
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,邢台,1-6K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,1,1,研究,3,1,流程|法规|规定
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,保定,3-8K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,2,1,沟通|协调,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,邯郸,5-10K,7.5,本科,3,1年以内,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,廊坊,5-6K,5.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|协调|客户维护,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,邯郸,4-9K,6.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,3,1,表达|培训|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,秦皇岛,5-10K,7.5,本科,3,1年以内,1.0,1,0,0,0,,0,0,,3,1,表达|拓展|责任心,1,1,日常,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,保定,3-8K,5.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,2,1,表达|责任心,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券财富顾问/经纪人,证券财富顾问/经纪人,财富管理与投资顾问,保定,2-3K,2.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,1,1,客户维护,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,廊坊,2-7K,4.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,1,1,表达,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邯郸,2-7K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,秦皇岛,3-6K,4.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,4,1,沟通|客户维护|拓展|服务意识,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富管理总监,财富管理总监,财富管理与投资顾问,济南,8-10K,9.0,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,团队管理|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,财富顾问团队长,财富顾问团队长,财富管理与投资顾问,唐山,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,3,1,表达|带团队|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,证券理财顾问,理财经理,财富管理与投资顾问,邯郸,3-8K,5.5,本科,3,1年以内,1.0,1,0,0,0,,0,0,,3,1,表达|培训|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,投资/理财顾问,投资/理财顾问,财富管理与投资顾问,邯郸,3-8K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,2,1,沟通|拓展,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问，客户经理,财富顾问，客户经理,财富管理与投资顾问,邯郸,4-5K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,5,1,沟通|表达|亲和|拓展|人脉,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,唐山,3-8K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,4,1,沟通|客户关系|服务意识|责任心,1,1,定期,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券理财经理,证券理财经理,财富管理与投资顾问,保定,10-11K,10.5,本科,3,在校/应届,1.0,1,0,0,0,,0,0,,1,1,客户维护,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,沭阳营业部经纪人,沭阳营业部经纪人,客户营销与销售,宿迁,1-6K,3.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,2,1,表达|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,财富管理总监,财富管理总监,财富管理与投资顾问,天津,10-15K,12.5,本科,3,1年以内,1.0,1,0,0,0,,0,0,,4,1,统筹|团队管理|培训|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邢台,4-8K,6.0,本科,3,经验不限,1.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,廊坊,5-10K,7.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,3,1,表达|培训|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,证券公司团队长,证券公司团队长,其他运营支持,深圳,3-8K,5.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,表达|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,分公司理财顾问,分公司理财顾问,财富管理与投资顾问,合肥,6-11K,8.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|客户关系|服务意识|责任心,2,1,整理|定期,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邢台,2-7K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,邯郸,3-8K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|协调|客户维护,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,秦皇岛,5-6K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,1,1,拓展,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,济南,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|领导|客户关系|培训,1,1,记录,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,唐山,2-7K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,4,1,表达|带团队|培训|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,财富顾问总监,财富顾问总监,财富管理与投资顾问,邯郸,7-8K,7.5,本科,3,1年以内,1.0,1,0,0,0,,0,0,,5,1,沟通|表达|亲和|培训|人脉,1,1,日常,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,宿迁,1-6K,3.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,客户关系|客户维护|拓展,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,邢台,3-5K,4.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|协调|客户维护,0,0,,0,0,,1,1,合规
600906.SH,财达证券股份有限公司,理财财富顾问,理财财富顾问,财富管理与投资顾问,济南,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|领导|客户关系|培训,1,1,记录,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邯郸,3-6K,4.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,5,1,沟通|表达|亲和|拓展|人脉,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,证券财富顾问,财富经理,财富管理与投资顾问,邯郸,3-8K,5.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,1,1,沟通,0,0,,1,1,个性化,0,0,
600906.SH,财达证券股份有限公司,金融直播讲师,金融直播讲师,投资研究与投行,济南,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,领导|培训,1,1,定期,1,1,研究,1,1,标准
600906.SH,财达证券股份有限公司,财富顾问，经纪人，财富顾问总监,财富经理,财富管理与投资顾问,邯郸,4-5K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,6,1,沟通|表达|亲和|培训|拓展|人脉,1,1,日常,0,0,,0,0,
600906.SH,财达证券股份有限公司,理财经理,理财经理,财富管理与投资顾问,济南,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|领导|客户关系|培训,1,1,记录,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问、经纪人、财富顾问总监,财富经理,财富管理与投资顾问,邯郸,3-6K,4.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,6,1,沟通|表达|亲和|培训|拓展|人脉,1,1,日常,0,0,,0,0,
600906.SH,财达证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,邯郸,3-8K,5.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,5,1,沟通|亲和|服务意识|创新|解决问题,1,1,跟进,1,1,创新,0,0,
600906.SH,财达证券股份有限公司,证券讲师,证券讲师,投资研究与投行,济南,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,领导|培训,1,1,定期,1,1,研究,1,1,标准
600906.SH,财达证券股份有限公司,证券经纪人,证券经纪人,客户营销与销售,邯郸,3-8K,5.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,3,1,沟通|拓展|人脉,0,0,,0,0,,0,0,
600906.SH,财达证券股份有限公司,财经主播,财经主播,投资研究与投行,济南,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,领导|培训,1,1,定期,1,1,研究,1,1,标准
600906.SH,财达证券股份有限公司,财富顾问总监,财富顾问总监,财富管理与投资顾问,邯郸,5-10K,7.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,6,1,沟通|表达|团队管理|亲和|培训|人脉,1,1,日常,0,0,,0,0,
601688.SH,华泰证券股份有限公司,投资顾问,投资顾问,财富管理与投资顾问,马鞍山,15-30K,22.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,3,1,沟通|客户关系|关系维护,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,柜台岗,柜台,客户营销与销售,伊犁哈萨克自治州,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,1,1,excel,0,0,,0,0,,0,0,,1,1,制度
601688.SH,华泰证券股份有限公司,IP运营岗实习生（有转正名额）,ip运营岗实习生,财富管理与投资顾问,上海,110-120元/天,2.50125,本科,3,,2.0,0,0,0,0,,0,0,,4,1,沟通|表达|创新|战略,2,1,整理|跟进,3,1,创新|探索|创意,0,0,
601688.SH,华泰证券股份有限公司,投资顾问,投资顾问,财富管理与投资顾问,十堰,6-11K,8.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,2,1,沟通|服务意识,0,0,,1,1,个性化,0,0,
601688.SH,华泰证券股份有限公司,拓客渠道开发岗,拓客渠道开发,客户营销与销售,深圳,10-11K,10.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,6,1,沟通|表达|拓展|服务意识|抗压|创新,0,0,,2,1,创新|探索,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,财经IP,财经ip,其他运营支持,武汉,8-12K,10.0,本科,3,1-3年,2.0,0,0,0,0,,0,0,,1,1,责任心,0,0,,0,0,,6,1,合规|政策|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,淮安,10-11K,10.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富顾问-银川,财富顾问-银川,财富管理与投资顾问,银川,8-13K,10.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,5,1,沟通|表达|客户关系|服务意识|抗压,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,证券实习生,证券实习生,其他运营支持,宁波,90-100元/天,2.06625,本科,3,,2.0,0,0,0,0,,0,0,,3,1,沟通|表达|亲和,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,梧州,6-11K,8.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,5,1,沟通|客户关系|判断|服务意识|责任心,1,1,定期,2,1,个性化|判断,0,0,
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,常州,9-14K,11.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,规定
601688.SH,华泰证券股份有限公司,IP财经主播,ip财经主播,其他运营支持,武汉,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,1,1,责任心,0,0,,0,0,,6,1,合规|政策|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,财经IP岗,财经ip,其他运营支持,徐州,10-12K,11.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,3,1,沟通|表达|责任心,0,0,,0,0,,6,1,合规|政策|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,华泰证券望园南路营业部（私行顾问）,华泰证券望园南路营业部,客户营销与销售,上海,10-15K,12.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,4,1,沟通|表达|服务意识|抗压,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,扬州,8-10K,9.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,5,1,沟通|表达|客户关系|服务意识|抗压,1,1,日常,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,资深财富顾问,财富经理,财富管理与投资顾问,泰州,7-12K,9.5,本科,3,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|客户关系|培训,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财经IP岗,财经ip,其他运营支持,北京,15-30K,22.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,1,1,研究,1,1,政策
601688.SH,华泰证券股份有限公司,证券投资顾问,投资顾问,财富管理与投资顾问,无锡,8-10K,9.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,3,1,沟通|表达|服务意识,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,急招华泰证券顾问!早九晚五+双休+五险一金,华泰证券顾问!早九晚五+双休+,财富管理与投资顾问,德阳,23-35K,29.0,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,投资顾问,投资顾问,财富管理与投资顾问,嘉兴,10-15K,12.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,3,1,沟通|客户关系|关系维护,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,私行顾问,私行顾问,财富管理与投资顾问,武汉,7-12K,9.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,6,1,沟通|表达|客户关系|服务意识|抗压|关系维护,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,营销,营销,客户营销与销售,盐城,5-10K,7.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,1,1,客户维护,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,证券投资顾问,投资顾问,财富管理与投资顾问,黄冈,9-13K,11.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,5,1,沟通|协调|服务意识|责任心|创新,2,1,日常|定期,3,1,创新|研究|个性化,0,0,
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,无锡,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|客户关系|服务意识|责任心,1,1,跟进,0,0,,1,1,合规
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,北京,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|表达|服务意识|抗压,0,0,,0,0,,5,1,合规|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,财经IP岗（出镜）,财经ip,投资研究与投行,北京,20-35K,27.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,3,1,沟通|表达|责任心,0,0,,0,0,,6,1,合规|政策|法规|规定|监管|办法
601688.SH,华泰证券股份有限公司,财富条线业务方向,财富条线业务,财富管理与投资顾问,东莞,10-15K,12.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,3,1,沟通|协调|创新,1,1,定期,2,1,创新|研究,1,1,标准
601688.SH,华泰证券股份有限公司,证券投资顾问,投资顾问,财富管理与投资顾问,济南,6-11K,8.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,1,1,培训,0,0,,1,1,研究,3,1,标准|合规|办法
601688.SH,华泰证券股份有限公司,证券投资顾问,投资顾问,财富管理与投资顾问,青岛,11-20K,15.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,南通,8-12K,10.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,投资顾问,投资顾问,财富管理与投资顾问,宜昌,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富团队负责人,财富团队负责人,财富管理与投资顾问,天津,12-20K,16.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富管理与机构业务岗,财富管理与机构业务,财富管理与投资顾问,南昌,8-10K,9.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,投资/理财顾问（株洲）,投资/理财顾问,财富管理与投资顾问,株洲,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,杭州,10-15K,12.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,理财顾问,理财经理,财富管理与投资顾问,兰州,6-10K,8.0,高中,1,3-5年,3.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,私行顾问,私行顾问,客户营销与销售,金华,20-40K,30.0,本科,3,5-10年,4.0,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财经主播,财经主播,其他运营支持,沈阳,7-12K,9.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,苏州,10-12K,11.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,副总经理,副总经理,客户营销与销售,烟台,10-15K,12.5,本科,3,5-10年,4.0,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,财富顾问,财富经理,财富管理与投资顾问,泰州,8-13K,10.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
601688.SH,华泰证券股份有限公司,mcn负责人,mcn负责人,其他运营支持,镇江,8-10K,9.0,本科,3,3-5年,3.0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
